,Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Distance X,Distance Y,Distance Z
639,Away,CHALLENGE,TACKLE-LOST,1,51757,2070.28,51757,2070.28,Player19,,0.37,0.31,,,,,
640,Away,BALL LOST,THEFT,1,51757,2070.28,51757,2070.28,Player19,,0.37,0.31,,,,,
641,Home,PASS,,1,51853,2074.12,51868,2074.72,Player6,Player12,0.42,0.57,0.42,0.73,0.0,0.16000000000000003,0.16000000000000003
642,Home,PASS,,1,51907,2076.28,51957,2078.28,Player12,Player7,0.45,0.81,0.59,0.98,0.13999999999999996,0.16999999999999993,0.22022715545545232
643,Home,PASS,,1,51979,2079.16,52001,2080.04,Player7,Player12,0.61,0.97,0.55,0.86,0.05999999999999994,0.10999999999999999,0.12529964086141665
644,Home,PASS,,1,52026,2081.04,52048,2081.92,Player12,Player6,0.57,0.84,0.58,0.69,0.010000000000000009,0.15000000000000002,0.1503329637837291
645,Home,PASS,,1,52048,2081.92,52071,2082.84,Player6,Player12,0.58,0.69,0.59,0.8,0.010000000000000009,0.1100000000000001,0.1104536101718727
646,Home,PASS,,1,52090,2083.6,52170,2086.8,Player12,Player4,0.59,0.79,0.59,0.12,0.0,0.67,0.67
647,Home,PASS,,1,52293,2091.72,52319,2092.76,Player4,Player6,0.71,0.15,0.65,0.23,0.05999999999999994,0.08000000000000002,0.09999999999999998
648,Away,CHALLENGE,GROUND-FAULT-LOST,1,52317,2092.68,52317,2092.68,Player24,,0.67,0.24,,,,,
649,Home,CHALLENGE,GROUND-FAULT-WON,1,52319,2092.76,52319,2092.76,Player6,,0.65,0.23,,,,,
650,Home,FAULT RECEIVED,,1,52340,2093.6,52340,2093.6,Player6,,0.64,0.24,,,,,
651,Home,SET PIECE,FREE KICK,1,53269,2130.76,53269,2130.76,Player6,,,,,,,,
652,Home,PASS,,1,53269,2130.76,53301,2132.04,Player6,Player4,0.62,0.27,0.67,0.16,0.050000000000000044,0.11000000000000001,0.12083045973594575
653,Home,PASS,,1,53322,2132.88,53347,2133.88,Player4,Player8,0.7,0.18,0.8,0.03,0.10000000000000009,0.15,0.1802775637731995
654,Home,PASS,,1,53461,2138.44,53481,2139.24,Player8,Player12,0.81,0.32,0.71,0.51,0.10000000000000009,0.19,0.2147091055358389
655,Home,PASS,,1,53502,2140.08,53524,2140.96,Player12,Player10,0.72,0.55,0.75,0.68,0.030000000000000027,0.13,0.13341664064126335
656,Home,PASS,THROUGH BALL-DEEP BALL,1,53551,2142.04,53604,2144.16,Player10,Player7,0.78,0.7,0.97,0.77,0.18999999999999995,0.07000000000000006,0.20248456731316583
657,Home,PASS,CROSS,1,53604,2144.16,53634,2145.36,Player7,Player8,0.97,0.77,0.95,0.5,0.020000000000000018,0.27,0.2707397274136177
658,Away,CHALLENGE,AERIAL-LOST,1,53633,2145.32,53633,2145.32,Player18,,0.95,0.51,,,,,
659,Home,PASS,HEAD,1,53634,2145.36,53676,2147.04,Player8,Player6,0.95,0.5,0.85,0.39,0.09999999999999998,0.10999999999999999,0.14866068747318503
660,Home,PASS,,1,53676,2147.04,53695,2147.8,Player6,Player8,0.85,0.39,0.94,0.52,0.08999999999999997,0.13,0.15811388300841894
661,Home,CHALLENGE,AERIAL-WON,1,53695,2147.8,53695,2147.8,Player8,,0.94,0.52,,,,,
662,Home,SHOT,HEAD-ON TARGET-SAVED,1,53695,2147.8,53707,2148.28,Player8,,0.94,0.52,1.0,0.54,0.06000000000000005,0.020000000000000018,0.06324555320336764
663,Away,RECOVERY,SAVED,1,53708,2148.32,53708,2148.32,Player17,,0.99,0.55,,,,,
664,Away,PASS,,1,53708,2148.32,53724,2148.96,Player17,Player18,0.99,0.55,0.94,0.58,0.050000000000000044,0.029999999999999916,0.058309518948453
665,Away,BALL LOST,,1,53724,2148.96,53775,2151.0,Player18,,0.94,0.58,0.88,0.73,0.05999999999999994,0.15000000000000002,0.16155494421403513
666,Home,RECOVERY,,1,53775,2151.0,53775,2151.0,Player5,,0.86,0.72,,,,,
667,Home,SHOT,BLOCKED,1,53775,2151.0,53775,2151.0,Player5,,0.86,0.72,0.89,0.73,0.030000000000000027,0.010000000000000009,0.03162277660168382
668,Away,RECOVERY,BLOCKED,1,53776,2151.04,53776,2151.04,Player22,,0.89,0.7,,,,,
669,Away,BALL OUT,,1,53776,2151.04,53821,2152.84,Player22,,0.89,0.7,0.77,1.03,0.12,0.33000000000000007,0.3511409973215888
670,Home,SET PIECE,THROW IN,1,54288,2171.52,54288,2171.52,Player7,,,,,,,,
671,Home,PASS,,1,54288,2171.52,54297,2171.88,Player7,Player5,0.77,1.01,0.8,0.91,0.030000000000000027,0.09999999999999998,0.10440306508910549
672,Home,PASS,,1,54297,2171.88,54321,2172.84,Player5,Player7,0.8,0.91,0.76,1.0,0.040000000000000036,0.08999999999999997,0.09848857801796103
673,Home,CHALLENGE,GROUND-LOST,1,54373,2174.92,54373,2174.92,Player7,,0.71,0.93,,,,,
674,Home,BALL LOST,THEFT,1,54373,2174.92,54373,2174.92,Player7,,0.71,0.93,,,,,
675,Away,CHALLENGE,TACKLE-WON,1,54381,2175.24,54381,2175.24,Player21,,0.69,0.92,,,,,
676,Away,RECOVERY,THEFT,1,54381,2175.24,54381,2175.24,Player21,,0.69,0.92,,,,,
677,Away,PASS,,1,54381,2175.24,54411,2176.44,Player21,Player19,0.69,0.92,0.68,0.75,0.009999999999999898,0.17000000000000004,0.17029386365926405
678,Away,PASS,,1,54476,2179.04,54506,2180.24,Player19,Player23,0.64,0.69,0.52,0.55,0.12,0.1399999999999999,0.1843908891458577
679,Home,CHALLENGE,GROUND-LOST,1,54505,2180.2,54505,2180.2,Player3,,0.51,0.56,,,,,
680,Away,CHALLENGE,GROUND-WON,1,54506,2180.24,54506,2180.24,Player23,,0.52,0.55,,,,,
681,Home,CHALLENGE,GROUND-LOST,1,54542,2181.68,54542,2181.68,Player8,,0.53,0.41,,,,,
682,Away,CHALLENGE,GROUND-WON,1,54546,2181.84,54546,2181.84,Player23,,0.53,0.43,,,,,
683,Away,CHALLENGE,TACKLE-LOST,1,54603,2184.12,54603,2184.12,Player23,,0.54,0.34,,,,,
684,Away,BALL LOST,THEFT,1,54603,2184.12,54603,2184.12,Player23,,0.54,0.34,,,,,
685,Home,CHALLENGE,TACKLE-WON,1,54604,2184.16,54604,2184.16,Player8,,0.53,0.35,,,,,
686,Home,RECOVERY,THEFT,1,54604,2184.16,54604,2184.16,Player8,,0.53,0.35,,,,,
687,Away,CHALLENGE,TACKLE-ADVANTAGE-LOST,1,54643,2185.72,54643,2185.72,Player15,,0.59,0.26,,,,,
688,Home,CHALLENGE,TACKLE-ADVANTAGE-WON,1,54647,2185.88,54647,2185.88,Player8,,0.57,0.26,,,,,
689,Home,PASS,,1,54647,2185.88,54720,2188.8,Player8,Player10,0.57,0.26,0.76,0.19,0.19000000000000006,0.07,0.20248456731316591
690,Home,PASS,,1,54839,2193.56,54867,2194.68,Player10,Player8,0.87,0.03,0.77,0.1,0.09999999999999998,0.07,0.12206555615733701
691,Home,PASS,,1,54898,2195.92,54918,2196.72,Player8,Player4,0.78,0.09,0.7,0.08,0.08000000000000007,0.009999999999999995,0.08062257748298557
692,Home,PASS,,1,54934,2197.36,54954,2198.16,Player4,Player6,0.7,0.09,0.68,0.21,0.019999999999999907,0.12,0.12165525060596437
693,Home,PASS,,1,54994,2199.76,55079,2203.16,Player6,Player2,0.66,0.25,0.59,0.8,0.07000000000000006,0.55,0.5544366510251645
694,Home,PASS,,1,55079,2203.16,55108,2204.32,Player2,Player7,0.59,0.8,0.71,0.95,0.12,0.1499999999999999,0.1920937271229854
695,Home,BALL LOST,INTERCEPTION,1,55148,2205.92,55186,2207.44,Player7,,0.75,0.95,0.93,0.55,0.18000000000000005,0.3999999999999999,0.4386342439892261
696,Away,CHALLENGE,AERIAL-WON,1,55187,2207.48,55187,2207.48,Player16,,0.93,0.55,,,,,
697,Away,RECOVERY,INTERCEPTION,1,55187,2207.48,55187,2207.48,Player16,,0.93,0.55,,,,,
698,Away,PASS,,1,55187,2207.48,55258,2210.32,Player16,Player22,0.93,0.55,0.82,0.94,0.1100000000000001,0.3899999999999999,0.4052159917870961
699,Away,PASS,,1,55332,2213.28,55354,2214.16,Player22,Player17,0.8,0.95,0.9,0.9,0.09999999999999998,0.04999999999999993,0.11180339887498944
700,Away,BALL LOST,,1,55354,2214.16,55428,2217.12,Player17,,0.9,0.9,0.66,0.87,0.24,0.030000000000000027,0.24186773244895649
701,Home,RECOVERY,,1,55431,2217.24,55431,2217.24,Player12,,0.64,0.87,,,,,
702,Home,PASS,,1,55523,2220.92,55575,2223.0,Player12,Player3,0.65,0.88,0.43,0.62,0.22000000000000003,0.26,0.34058772731852804
703,Home,PASS,,1,55612,2224.48,55654,2226.16,Player3,Player2,0.41,0.6,0.42,0.87,0.010000000000000009,0.27,0.27018512172212594
704,Home,PASS,,1,55670,2226.8,55695,2227.8,Player2,Player7,0.42,0.89,0.49,0.99,0.07,0.09999999999999998,0.12206555615733701
705,Home,PASS,,1,55744,2229.76,55752,2230.08,Player7,Player5,0.55,0.99,0.6,0.89,0.04999999999999993,0.09999999999999998,0.11180339887498944
706,Home,PASS,,1,55799,2231.96,55822,2232.88,Player5,Player12,0.6,0.92,0.59,0.8,0.010000000000000009,0.12,0.12041594578792295
707,Away,CHALLENGE,TACKLE-FAULT-LOST,1,55854,2234.16,55854,2234.16,Player17,,0.68,0.8,,,,,
708,Home,CHALLENGE,TACKLE-FAULT-WON,1,55854,2234.16,55854,2234.16,Player12,,0.66,0.78,,,,,
709,Home,FAULT RECEIVED,,1,55858,2234.32,55858,2234.32,Player12,,0.66,0.78,,,,,
710,Home,SET PIECE,FREE KICK,1,56425,2257.0,56425,2257.0,Player6,,,,,,,,
711,Home,PASS,,1,56425,2257.0,56464,2258.56,Player6,Player10,0.63,0.78,0.69,0.4,0.05999999999999994,0.38,0.3847076812334269
712,Home,PASS,,1,56494,2259.76,56572,2262.88,Player10,Player8,0.69,0.4,0.94,0.04,0.25,0.36000000000000004,0.4382921400162225
713,Home,PASS,,1,56649,2265.96,56679,2267.16,Player8,Player10,0.86,0.06,0.73,0.12,0.13,0.06,0.14317821063276354
714,Home,PASS,,1,56734,2269.36,56757,2270.28,Player10,Player8,0.75,0.19,0.81,0.3,0.06000000000000005,0.10999999999999999,0.1252996408614167
715,Home,PASS,,1,56757,2270.28,56788,2271.52,Player8,Player10,0.81,0.3,0.87,0.24,0.05999999999999994,0.06,0.08485281374238567
716,Home,CHALLENGE,GROUND-LOST,1,56804,2272.16,56804,2272.16,Player10,,0.92,0.24,,,,,
717,Home,BALL LOST,INTERCEPTION,1,56804,2272.16,56804,2272.16,Player10,,0.92,0.24,,,,,
718,Away,CHALLENGE,GROUND-WON,1,56810,2272.4,56810,2272.4,Player15,,0.93,0.26,,,,,
719,Away,RECOVERY,INTERCEPTION,1,56810,2272.4,56810,2272.4,Player15,,0.93,0.26,,,,,
720,Away,BALL OUT,,1,56810,2272.4,56836,2273.44,Player15,,0.93,0.26,1.01,0.23,0.07999999999999996,0.03,0.08544003745317527
721,Home,SET PIECE,CORNER KICK,1,57509,2300.36,57509,2300.36,Player6,,,,,,,,
722,Home,PASS,,1,57509,2300.36,57569,2302.76,Player6,Player3,1.01,0.01,0.96,0.62,0.050000000000000044,0.61,0.6120457499239742
723,Home,CHALLENGE,AERIAL-WON,1,57569,2302.76,57569,2302.76,Player3,,0.96,0.62,,,,,
724,Home,BALL LOST,INTERCEPTION,1,57569,2302.76,57605,2304.2,Player3,,0.96,0.62,0.98,0.56,0.020000000000000018,0.05999999999999994,0.06324555320336754
725,Away,CHALLENGE,AERIAL-LOST,1,57572,2302.88,57572,2302.88,Player17,,0.96,0.6,,,,,
726,Away,RECOVERY,INTERCEPTION,1,57606,2304.24,57606,2304.24,Player25,,0.99,0.55,,,,,
727,Away,PASS,,1,57606,2304.24,57624,2304.96,Player25,Player16,0.99,0.55,0.95,0.69,0.040000000000000036,0.1399999999999999,0.1456021977856103
728,Away,BALL LOST,,1,57624,2304.96,57669,2306.76,Player16,,0.95,0.69,0.81,0.74,0.1399999999999999,0.050000000000000044,0.14866068747318498
729,Home,RECOVERY,,1,57668,2306.72,57668,2306.72,Player7,,0.81,0.73,,,,,
730,Home,SHOT,OFF TARGET-OUT,1,57668,2306.72,57740,2309.6,Player7,,0.81,0.73,1.02,0.31,0.20999999999999996,0.42,0.4695742752749558
731,Away,RECOVERY,,1,59053,2362.12,59053,2362.12,Player25,,0.96,0.47,,,,,
732,Away,BALL LOST,INTERCEPTION,1,59053,2362.12,59144,2365.76,Player25,,0.96,0.47,0.45,0.1,0.51,0.37,0.6300793600809346
733,Home,CHALLENGE,AERIAL-WON,1,59142,2365.68,59142,2365.68,Player8,,0.45,0.13,,,,,
734,Home,RECOVERY,INTERCEPTION,1,59142,2365.68,59142,2365.68,Player8,,0.45,0.13,,,,,
735,Home,PASS,HEAD,1,59142,2365.68,59171,2366.84,Player8,Player12,0.45,0.13,0.4,0.24,0.04999999999999999,0.10999999999999999,0.12083045973594571
736,Away,CHALLENGE,AERIAL-LOST,1,59144,2365.76,59144,2365.76,Player18,,0.43,0.11,,,,,
737,Home,CHALLENGE,GROUND-WON,1,59232,2369.28,59232,2369.28,Player12,,0.43,0.19,,,,,
738,Home,PASS,,1,59232,2369.28,59266,2370.64,Player12,Player8,0.43,0.19,0.5,0.02,0.07,0.17,0.18384776310850237
739,Home,PASS,,1,59266,2370.64,59309,2372.36,Player8,Player4,0.5,0.02,0.34,0.03,0.15999999999999998,0.009999999999999998,0.16031219541881395
740,Home,PASS,,1,59329,2373.16,59391,2375.64,Player4,Player3,0.34,0.03,0.11,0.23,0.23000000000000004,0.2,0.30479501308256346
741,Home,PASS,,1,59391,2375.64,59427,2377.08,Player3,Player11,0.11,0.23,0.04,0.47,0.07,0.23999999999999996,0.24999999999999997
742,Home,PASS,,1,59463,2378.52,59511,2380.44,Player11,Player2,0.06,0.55,0.12,0.82,0.06,0.2699999999999999,0.27658633371878655
743,Home,PASS,,1,59511,2380.44,59545,2381.8,Player2,Player5,0.12,0.82,0.34,0.81,0.22000000000000003,0.009999999999999898,0.22022715545545243
744,Home,PASS,,1,59584,2383.36,59607,2384.28,Player5,Player6,0.34,0.73,0.28,0.66,0.06,0.06999999999999995,0.09219544457292884
745,Home,PASS,,1,59640,2385.6,59677,2387.08,Player6,Player3,0.28,0.62,0.25,0.37,0.030000000000000027,0.25,0.25179356624028343
746,Home,PASS,,1,59705,2388.2,59728,2389.12,Player3,Player4,0.27,0.31,0.32,0.13,0.04999999999999999,0.18,0.18681541692269404
747,Home,PASS,,1,59773,2390.92,59795,2391.8,Player4,Player12,0.35,0.1,0.4,0.23,0.050000000000000044,0.13,0.13928388277184123
748,Home,PASS,,1,59821,2392.84,59844,2393.76,Player12,Player6,0.41,0.25,0.39,0.36,0.019999999999999962,0.10999999999999999,0.11180339887498947
749,Home,PASS,,1,59861,2394.44,59881,2395.24,Player6,Player12,0.4,0.36,0.45,0.24,0.04999999999999999,0.12,0.13
750,Home,PASS,,1,59881,2395.24,59902,2396.08,Player12,Player10,0.45,0.24,0.54,0.27,0.09000000000000002,0.030000000000000027,0.09486832980505142
751,Home,PASS,,1,59923,2396.92,59923,2396.92,Player10,Player12,0.55,0.26,0.47,0.25,0.08000000000000007,0.010000000000000009,0.08062257748298557
752,Home,PASS,,1,59923,2396.92,59955,2398.2,Player12,Player4,0.47,0.25,0.55,0.06,0.08000000000000007,0.19,0.20615528128088306
753,Home,PASS,,1,60000,2400.0,60075,2403.0,Player4,Player8,0.58,0.07,0.89,0.04,0.31000000000000005,0.030000000000000006,0.3114482300479488
754,Home,BALL OUT,CROSS,1,60081,2403.24,60174,2406.96,Player8,,0.9,0.03,1.06,0.51,0.16000000000000003,0.48,0.5059644256269407
755,Away,RECOVERY,,1,60792,2431.68,60792,2431.68,Player25,,0.96,0.49,,,,,
756,Away,PASS,GOAL KICK,1,60792,2431.68,60882,2435.28,Player25,Player18,0.96,0.49,0.44,0.0,0.52,0.49,0.71449282711585
757,Away,PASS,HEAD,1,60882,2435.28,60916,2436.64,Player18,Player17,0.44,0.0,0.54,0.1,0.10000000000000003,0.1,0.14142135623730953
758,Away,PASS,,1,60916,2436.64,60953,2438.12,Player17,Player20,0.54,0.1,0.52,0.27,0.020000000000000018,0.17,0.17117242768623692
759,Away,PASS,,1,60971,2438.84,60994,2439.76,Player20,Player21,0.52,0.28,0.5,0.48,0.020000000000000018,0.19999999999999996,0.20099751242241776
760,Away,PASS,,1,61019,2440.76,61069,2442.76,Player21,Player22,0.49,0.53,0.45,0.9,0.03999999999999998,0.37,0.37215588131856786
761,Away,BALL LOST,INTERCEPTION,1,61099,2443.96,61129,2445.16,Player22,,0.42,0.92,0.2,0.9,0.21999999999999997,0.020000000000000018,0.2209072203437452
762,Home,RECOVERY,INTERCEPTION,1,61132,2445.28,61132,2445.28,Player7,,0.21,0.89,,,,,
763,Home,PASS,,1,61178,2447.12,61211,2448.44,Player7,Player6,0.19,0.97,0.26,0.84,0.07,0.13,0.147648230602334
764,Home,PASS,,1,61294,2451.76,61324,2452.96,Player6,Player7,0.34,0.82,0.42,0.97,0.07999999999999996,0.15000000000000002,0.16999999999999998
765,Home,PASS,,1,61420,2456.8,61490,2459.6,Player7,Player8,0.61,0.78,0.71,0.1,0.09999999999999998,0.68,0.6873136110975834
766,Home,CHALLENGE,GROUND-FAULT-WON,1,61517,2460.68,61517,2460.68,Player8,,0.72,0.05,,,,,
767,Away,CHALLENGE,GROUND-FAULT-LOST,1,61524,2460.96,61524,2460.96,Player17,,0.72,0.09,,,,,
768,Home,FAULT RECEIVED,,1,61530,2461.2,61530,2461.2,Player8,,0.73,0.05,,,,,
769,Home,SET PIECE,FREE KICK,1,62681,2507.24,62681,2507.24,Player6,,,,,,,,
770,Home,BALL LOST,INTERCEPTION,1,62681,2507.24,62712,2508.48,Player6,,0.73,0.09,0.86,0.5,0.13,0.41000000000000003,0.4301162633521314
771,Away,RECOVERY,INTERCEPTION,1,62711,2508.44,62711,2508.44,Player19,,0.86,0.49,,,,,
772,Away,BALL LOST,,1,62711,2508.44,62753,2510.12,Player19,,0.86,0.49,0.7,0.44,0.16000000000000003,0.04999999999999999,0.16763054614240214
773,Home,RECOVERY,,1,62753,2510.12,62753,2510.12,Player10,,0.69,0.45,,,,,
774,Home,SHOT,OFF TARGET-OUT,1,62792,2511.68,62847,2513.88,Player10,,0.71,0.52,1.02,0.27,0.31000000000000005,0.25,0.39824615503479754
775,Away,RECOVERY,,1,63239,2529.56,63239,2529.56,Player25,,0.95,0.45,,,,,
776,Away,PASS,GOAL KICK,1,63239,2529.56,63287,2531.48,Player25,Player17,0.95,0.45,0.75,0.05,0.19999999999999996,0.4,0.4472135954999579
777,Away,PASS,,1,63333,2533.32,63381,2535.24,Player17,Player18,0.74,0.06,0.51,0.48,0.22999999999999998,0.42,0.4788527957525151
778,Away,CHALLENGE,GROUND-WON,1,63407,2536.28,63407,2536.28,Player18,,0.51,0.47,,,,,
779,Home,CHALLENGE,GROUND-ADVANTAGE-LOST,1,63428,2537.12,63428,2537.12,Player5,,0.52,0.43,,,,,
780,Away,CHALLENGE,GROUND-FAULT-WON,1,63469,2538.76,63469,2538.76,Player18,,0.53,0.35,,,,,
781,Away,FAULT RECEIVED,,1,63477,2539.08,63477,2539.08,Player18,,0.54,0.33,,,,,
782,Home,RECOVERY,,1,63528,2541.12,63528,2541.12,Player8,,0.61,0.28,,,,,
783,Home,BALL LOST,FORCED,1,63542,2541.68,63542,2541.68,Player8,,0.64,0.31,,,,,
784,Away,SET PIECE,FREE KICK,1,63718,2548.72,63718,2548.72,Player20,,,,,,,,
785,Away,PASS,,1,63718,2548.72,63771,2550.84,Player20,Player19,0.57,0.35,0.42,0.14,0.14999999999999997,0.20999999999999996,0.25806975801127874
786,Away,PASS,,1,63864,2554.56,63897,2555.88,Player19,Player17,0.24,0.17,0.13,0.05,0.10999999999999999,0.12000000000000001,0.16278820596099708
787,Away,CHALLENGE,TACKLE-LOST,1,63931,2557.24,63931,2557.24,Player17,,0.14,0.12,,,,,
788,Away,BALL LOST,THEFT,1,63931,2557.24,63931,2557.24,Player17,,0.14,0.12,,,,,
789,Home,CHALLENGE,TACKLE-WON,1,63938,2557.52,63938,2557.52,Player8,,0.14,0.14,,,,,
790,Home,RECOVERY,THEFT,1,63938,2557.52,63938,2557.52,Player8,,0.14,0.14,,,,,
791,Away,RECOVERY,INTERCEPTION,1,63994,2559.76,63994,2559.76,Player17,,0.15,0.1,,,,,
792,Away,PASS,,1,63994,2559.76,64061,2562.44,Player17,Player19,0.15,0.1,0.27,0.1,0.12000000000000002,0.0,0.12000000000000002
793,Home,BALL LOST,INTERCEPTION,1,63998,2559.92,63998,2559.92,Player8,,0.14,0.11,0.15,0.11,0.009999999999999981,0.0,0.009999999999999981
794,Away,PASS,,1,64061,2562.44,64105,2564.2,Player19,Player15,0.27,0.1,0.49,0.12,0.21999999999999997,0.01999999999999999,0.2209072203437452
795,Away,PASS,,1,64205,2568.2,64235,2569.4,Player15,Player21,0.48,0.12,0.49,0.25,0.010000000000000009,0.13,0.130384048104053
796,Away,BALL LOST,INTERCEPTION,1,64294,2571.76,64327,2573.08,Player21,,0.47,0.14,0.26,0.16,0.20999999999999996,0.01999999999999999,0.21095023109728983
797,Home,RECOVERY,INTERCEPTION,1,64324,2572.96,64324,2572.96,Player4,,0.28,0.15,,,,,
798,Home,PASS,,1,64324,2572.96,64353,2574.12,Player4,Player12,0.28,0.15,0.29,0.26,0.009999999999999953,0.11000000000000001,0.11045361017187262
799,Home,PASS,,1,64402,2576.08,64437,2577.48,Player12,Player10,0.28,0.31,0.46,0.57,0.18,0.25999999999999995,0.3162277660168379
800,Home,BALL LOST,INTERCEPTION,1,64487,2579.48,64525,2581.0,Player10,,0.5,0.74,0.76,0.63,0.26,0.10999999999999999,0.2823118842698621
801,Away,RECOVERY,INTERCEPTION,1,64523,2580.92,64523,2580.92,Player22,,0.68,0.64,,,,,
802,Away,PASS,,1,64567,2582.68,64617,2584.68,Player22,Player25,0.78,0.76,0.96,0.61,0.17999999999999994,0.15000000000000002,0.2343074902771996
803,Away,PASS,,1,64617,2584.68,64663,2586.52,Player25,Player18,0.96,0.61,0.64,0.88,0.31999999999999995,0.27,0.41868842830916636
804,Away,PASS,,1,64793,2591.72,64848,2593.92,Player18,Player17,0.54,0.62,0.47,0.13,0.07000000000000006,0.49,0.4949747468305833
805,Away,BALL LOST,INTERCEPTION,1,64971,2598.84,65001,2600.04,Player17,,0.32,0.16,0.14,0.25,0.18,0.09,0.20124611797498107
806,Home,CHALLENGE,GROUND,1,64977,2599.08,64977,2599.08,Player4,,0.2,0.19,,,,,
807,Away,CHALLENGE,GROUND-LOST,1,65001,2600.04,65001,2600.04,Player19,,0.15,0.3,,,,,
808,Home,CHALLENGE,GROUND-WON,1,65001,2600.04,65001,2600.04,Player3,,0.15,0.29,,,,,
809,Home,RECOVERY,INTERCEPTION,1,65001,2600.04,65001,2600.04,Player3,,0.15,0.29,,,,,
810,Home,PASS,,1,65001,2600.04,65031,2601.24,Player3,Player8,0.15,0.29,0.23,0.17,0.08000000000000002,0.11999999999999997,0.14422205101855956
811,Home,PASS,,1,65031,2601.24,65053,2602.12,Player8,Player4,0.23,0.17,0.17,0.14,0.06,0.03,0.0670820393249937
812,Home,PASS,,1,65087,2603.48,65105,2604.2,Player4,Player12,0.19,0.15,0.22,0.29,0.03,0.13999999999999999,0.14317821063276354
813,Home,PASS,,1,65130,2605.2,65145,2605.8,Player12,Player6,0.23,0.32,0.27,0.41,0.04000000000000001,0.08999999999999997,0.09848857801796103
814,Home,PASS,,1,65145,2605.8,65168,2606.72,Player6,Player8,0.27,0.41,0.28,0.23,0.010000000000000009,0.17999999999999997,0.18027756377319942
815,Home,PASS,,1,65201,2608.04,65246,2609.84,Player8,Player4,0.32,0.23,0.5,0.05,0.18,0.18,0.2545584412271571
816,Home,PASS,,1,65374,2614.96,65397,2615.88,Player4,Player9,0.69,0.22,0.76,0.36,0.07000000000000006,0.13999999999999999,0.15652475842498528
817,Home,CHALLENGE,GROUND-WON,1,65408,2616.32,65408,2616.32,Player9,,0.76,0.38,,,,,
818,Away,CHALLENGE,GROUND-LOST,1,65414,2616.56,65414,2616.56,Player15,,0.78,0.39,,,,,
819,Home,PASS,,1,65453,2618.12,65473,2618.92,Player9,Player4,0.77,0.36,0.87,0.19,0.09999999999999998,0.16999999999999998,0.19723082923316018
820,Home,PASS,,1,65505,2620.2,65635,2625.4,Player4,Player10,0.9,0.2,0.95,0.88,0.04999999999999993,0.6799999999999999,0.6818357573492314
821,Home,BALL LOST,INTERCEPTION,1,65688,2627.52,65693,2627.72,Player10,,0.88,0.87,0.9,0.83,0.020000000000000018,0.040000000000000036,0.044721359549995836
822,Away,RECOVERY,INTERCEPTION,1,65692,2627.68,65692,2627.68,Player22,,0.89,0.84,,,,,
823,Away,BALL LOST,CLEARANCE,1,65722,2628.88,65819,2632.76,Player22,,0.87,0.82,0.47,0.79,0.4,0.029999999999999916,0.4011234224026316
824,Home,RECOVERY,,1,65815,2632.6,65815,2632.6,Player2,,0.49,0.79,,,,,
825,Home,PASS,,1,65833,2633.32,65878,2635.12,Player2,Player7,0.48,0.81,0.58,0.92,0.09999999999999998,0.10999999999999999,0.14866068747318503
826,Home,PASS,,1,65936,2637.44,65996,2639.84,Player7,Player3,0.58,0.91,0.35,0.54,0.22999999999999998,0.37,0.4356604182158393
827,Home,PASS,,1,66162,2646.48,66209,2648.36,Player3,Player12,0.34,0.56,0.43,0.8,0.08999999999999997,0.24,0.2563201123595259
828,Home,BALL LOST,INTERCEPTION,1,66209,2648.36,66247,2649.88,Player12,,0.43,0.8,0.54,0.73,0.11000000000000004,0.07000000000000006,0.13038404810405305
829,Away,RECOVERY,INTERCEPTION,1,66245,2649.8,66245,2649.8,Player20,,0.54,0.73,,,,,
830,Away,BALL OUT,,1,66245,2649.8,66305,2652.2,Player20,,0.54,0.73,0.46,1.01,0.08000000000000002,0.28,0.29120439557122074
831,Home,SET PIECE,THROW IN,1,66702,2668.08,66702,2668.08,Player7,,,,,,,,
832,Home,PASS,,1,66702,2668.08,66729,2669.16,Player7,Player5,0.47,1.01,0.54,0.85,0.07000000000000006,0.16000000000000003,0.17464249196572987
833,Home,PASS,,1,66729,2669.16,66747,2669.88,Player5,Player9,0.54,0.85,0.61,0.92,0.06999999999999995,0.07000000000000006,0.09899494936611666
834,Home,CHALLENGE,GROUND-WON,1,66747,2669.88,66747,2669.88,Player9,,0.61,0.92,,,,,
835,Home,BALL LOST,,1,66747,2669.88,66803,2672.12,Player9,,0.61,0.92,0.71,1.01,0.09999999999999998,0.08999999999999997,0.13453624047073706
836,Away,CHALLENGE,GROUND-LOST,1,66750,2670.0,66750,2670.0,Player22,,0.62,0.93,,,,,
837,Away,SET PIECE,THROW IN,1,66901,2676.04,66901,2676.04,Player22,,,,,,,,
838,Away,PASS,,1,66901,2676.04,66938,2677.52,Player22,Player20,0.64,1.01,0.6,0.82,0.040000000000000036,0.19000000000000006,0.19416487838947605
839,Away,PASS,,1,66958,2678.32,67030,2681.2,Player20,Player16,0.61,0.8,0.82,0.7,0.20999999999999996,0.10000000000000009,0.23259406699226015
